entrez	target gene	target probe	source probe	Score
78589	Gm9802	1431268_at	1418127_a_at	-0.189112
240613	9930021J03Rik	1438518_at	1418127_a_at	-0.189122
552913	Gm14634	1458164_at	1418127_a_at	-0.189144
70274	Ly6g6e	1429833_at	1418127_a_at	-0.189158
11596	Ager	1441958_s_at	1418127_a_at	-0.189161
70955	4931403M11Rik	1454226_at	1418127_a_at	-0.189171
67443	Map1lc3b	1428024_at	1418127_a_at	-0.189222
12426	Cckbr	1454770_at	1418127_a_at	-0.189227
74727	4930517G19Rik	1432693_at	1418127_a_at	-0.189279
14311	Cidec	1452260_at	1418127_a_at	-0.189302
20536	Slc4a3	1453687_at	1418127_a_at	-0.189318
100039796	Tgtp2	1449009_at	1418127_a_at	-0.189320
21822	Tgtp1	1449009_at	1418127_a_at	-0.189320
242285	Sdr16c5	1440523_at	1418127_a_at	-0.189326
211383	Amer3	1436407_at	1418127_a_at	-0.189341
103203	AI413759	1440731_at	1418127_a_at	-0.189342
319469	A230056J06Rik	1458310_at	1418127_a_at	-0.189433
26415	Mapk13	1448871_at	1418127_a_at	-0.189434
68396	Nat8	1419520_at	1418127_a_at	-0.189445
19731	Rgl1	1449124_at	1418127_a_at	-0.189499
319216	4932441J04Rik	1436563_at	1418127_a_at	-0.189552
20981	Syt3	1417708_at	1418127_a_at	-0.189578
225861	Snx32	1433449_at	1418127_a_at	-0.189610
75497	Fabp12	1431788_at	1418127_a_at	-0.189623
57251	Olfr870	1450597_at	1418127_a_at	-0.189643
99543	Olfml3	1448475_at	1418127_a_at	-0.189680
78088	Sowahb	1438408_at	1418127_a_at	-0.189715
16520	Kcnj4	1451808_at	1418127_a_at	-0.189732
52377	Rcn3	1424382_at	1418127_a_at	-0.189745
67263	Zswim6	1451819_at	1418127_a_at	-0.189774
71264	4933432I03Rik	1432339_at	1418127_a_at	-0.189811
381677	Vgf	1436094_at	1418127_a_at	-0.189829
75043	4930507D10Rik	1432244_at	1418127_a_at	-0.189852
14134	Fcnb	1430080_at	1418127_a_at	-0.189854
666899	Gm12191	1418273_a_at	1418127_a_at	-0.189855
114600	Gm4736	1427745_x_at	1418127_a_at	-0.189864
381833	Prb1	1427745_x_at	1418127_a_at	-0.189864
667929	Gm8882	1427745_x_at	1418127_a_at	-0.189864
16365	Irg1	1427381_at	1418127_a_at	-0.189864
320395	C130075A20Rik	1442845_at	1418127_a_at	-0.189873
20295	Ccl17	1419413_at	1418127_a_at	-0.189874
70881	Nt5c1b	1427715_a_at	1418127_a_at	-0.189883
19892	Rpe65	1450197_at	1418127_a_at	-0.189883
320057	A630057N01Rik	1456345_at	1418127_a_at	-0.189885
69974	2810405F15Rik	1444543_at	1418127_a_at	-0.189903
69350	1700003G18Rik	1431414_at	1418127_a_at	-0.189949
98118	C80865	1442973_at	1418127_a_at	-0.189994
76261	0610040J01Rik	1424404_at	1418127_a_at	-0.189996
233836	Slc5a11	1428752_at	1418127_a_at	-0.190051
83885	Slc25a2	1425013_at	1418127_a_at	-0.190086
66479	1700029F12Rik	1419715_at	1418127_a_at	-0.190209
67505	Prl7c1	1421423_at	1418127_a_at	-0.190228
68775	Atp6v1c2	1430306_a_at	1418127_a_at	-0.190232
72074	Anks4b	1453042_at	1418127_a_at	-0.190269
14069	F8	1449558_at	1418127_a_at	-0.190288
100503690	Gm19835	1457291_at	1418127_a_at	-0.190314
67000	Prl3a1	1420746_at	1418127_a_at	-0.190367
77062	5330422M15Rik	1433125_at	1418127_a_at	-0.190373
27369	Dguok	1425228_a_at	1418127_a_at	-0.190382
319646	D630013N20Rik	1458948_at	1418127_a_at	-0.190392
66330	1700020L24Rik	1453779_at	1418127_a_at	-0.190397
19197	Pspn	1450375_at	1418127_a_at	-0.190424
78743	9630005C17Rik	1430268_at	1418127_a_at	-0.190436
83702	Akr1c6	1417085_at	1418127_a_at	-0.190448
75843	4930564B12Rik	1454446_at	1418127_a_at	-0.190449
71291	4933435E02Rik	1453933_at	1418127_a_at	-0.190463
74652	4930453J04Rik	1454405_at	1418127_a_at	-0.190469
15024	H2-T10	1449875_s_at	1418127_a_at	-0.190474
15039	H2-T22	1449875_s_at	1418127_a_at	-0.190474
15051	H2-T9	1449875_s_at	1418127_a_at	-0.190474
77922	A030005L19Rik	1421680_at	1418127_a_at	-0.190491
78789	Vsig1	1430553_at	1418127_a_at	-0.190504
71234	4933427E13Rik	1431568_at	1418127_a_at	-0.190509
217305	Cd300ld	1424832_at	1418127_a_at	-0.190583
64290	Foxb1	1420705_at	1418127_a_at	-0.190616
71067	4933411E08Rik	1431965_at	1418127_a_at	-0.190680
71289	4933436N17Rik	1432079_at	1418127_a_at	-0.190713
76897	Ralyl	1454715_at	1418127_a_at	-0.190727
14776	Gpx2	1449279_at	1418127_a_at	-0.190729
68870	Ak8	1428628_at	1418127_a_at	-0.190730
74283	1700085C21Rik	1432319_at	1418127_a_at	-0.190737
67856	Echdc3	1418862_at	1418127_a_at	-0.190803
99813	AU022332	1443693_at	1418127_a_at	-0.190821
12365	Casp14	1418748_at	1418127_a_at	-0.190846
277753	Cyp4a12a	1424352_at	1418127_a_at	-0.190847
66211	Rpl3l	1449398_at	1418127_a_at	-0.190877
74885	4930453O03Rik	1454150_at	1418127_a_at	-0.190882
77822	Ube4bos1	1430945_at	1418127_a_at	-0.190895
94222	Olig3	1421728_at	1418127_a_at	-0.190895
319342	C230034O21Rik	1439707_at	1418127_a_at	-0.190896
232174	Cyp26b1	1460011_at	1418127_a_at	-0.190938
70249	3100002H09Rik	1431775_at	1418127_a_at	-0.190957
239410	A930017M01Rik	1437076_at	1418127_a_at	-0.191010
13004	Ncan	1434679_at	1418127_a_at	-0.191071
106059	A430088P11Rik	1457937_at	1418127_a_at	-0.191100
235180	Fez1	1454674_at	1418127_a_at	-0.191117
170786	Cd209a	1426172_a_at	1418127_a_at	-0.191136
76237	6430628N08Rik	1453088_at	1418127_a_at	-0.191178
545140	Olfr288	1457225_at	1418127_a_at	-0.191193
68978	1500002I01Rik	1453850_at	1418127_a_at	-0.191199
13590	Lefty1	1417638_at	1418127_a_at	-0.191205
74847	Meikin	1454111_at	1418127_a_at	-0.191213
140571	Plxnb3	1440813_s_at	1418127_a_at	-0.191225
242735	Lrrc38	1439491_at	1418127_a_at	-0.191231
238692	Zfp874a	1434171_at	1418127_a_at	-0.191244
70100	2310015D24Rik	1431714_at	1418127_a_at	-0.191298
330217	Gal3st4	1435606_at	1418127_a_at	-0.191341
67578	Patl2	1430735_at	1418127_a_at	-0.191346
16773	Lama2	1426285_at	1418127_a_at	-0.191350
328417	Parp4	1452351_at	1418127_a_at	-0.191358
329252	Lgr6	1427028_at	1418127_a_at	-0.191390
12288	Cacna1c	1421297_a_at	1418127_a_at	-0.191416
18775	Prl3d1	1415848_at	1418127_a_at	-0.191440
102226	AU020147	1442967_at	1418127_a_at	-0.191451
73844	Ankrd45	1430395_at	1418127_a_at	-0.191463
20276	Scnn1a	1425088_at	1418127_a_at	-0.191477
100503230	Gm19600	1446659_at	1418127_a_at	-0.191498
386463	Cdsn	1435191_at	1418127_a_at	-0.191518
70609	5730492I20Rik	1453545_at	1418127_a_at	-0.191525
100043536	Vmn1r100	1450315_at	1418127_a_at	-0.191576
81011	Vmn1r148	1450315_at	1418127_a_at	-0.191576
215900	Fam26f	1436576_at	1418127_a_at	-0.191616
17904	Myl6	1434396_a_at	1418127_a_at	-0.191619
433297	Gm5526	1434396_a_at	1418127_a_at	-0.191619
667952	Gm8894	1434396_a_at	1418127_a_at	-0.191619
235130	Adamts15	1427056_at	1418127_a_at	-0.191624
11482	Acvrl1	1451604_a_at	1418127_a_at	-0.191646
16199	Il9r	1421570_at	1418127_a_at	-0.191648
67525	Trim62	1452650_at	1418127_a_at	-0.191692
109267	Ssc4d	1438147_at	1418127_a_at	-0.191725
71263	Mro	1430588_at	1418127_a_at	-0.191748
381498	4930592C13Rik	1442611_at	1418127_a_at	-0.191751
237310	Il22ra2	1437665_at	1418127_a_at	-0.191783
213765	Nutm1	1441336_at	1418127_a_at	-0.191790
13106	Cyp2e1	1415994_at	1418127_a_at	-0.191816
97872	C79123	1446706_at	1418127_a_at	-0.191861
552874	LOC552874	1440973_at	1418127_a_at	-0.191891
70952	Poteg	1431513_at	1418127_a_at	-0.191891
214162	Kmt2a	1452377_at	1418127_a_at	-0.191908
77954	A930012M21Rik	1430042_at	1418127_a_at	-0.191956
77727	6030468B19Rik	1431194_at	1418127_a_at	-0.191974
100503605	Hbb-bs	1417184_s_at	1418127_a_at	-0.192001
101488143	Hbb-bt	1417184_s_at	1418127_a_at	-0.192001
15129	Hbb-b1	1417184_s_at	1418127_a_at	-0.192001
70487	5730403I07Rik	1430396_at	1418127_a_at	-0.192009
78230	5033405D04Rik	1433400_at	1418127_a_at	-0.192020
75538	Fam71e1	1437710_x_at	1418127_a_at	-0.192028
380730	Gm884	1441655_at	1418127_a_at	-0.192028
225852	Gm550	1456549_at	1418127_a_at	-0.192042
97784	C76472	1459893_at	1418127_a_at	-0.192043
54368	Gp9	1419720_at	1418127_a_at	-0.192055
399579	6720462K09Rik	1456896_at	1418127_a_at	-0.192084
100038944	Gm20791	1417838_at	1418127_a_at	-0.192104
100039068	Gm20798	1417838_at	1418127_a_at	-0.192104
100039209	Gm20799	1417838_at	1418127_a_at	-0.192104
100039271	Gm20800	1417838_at	1418127_a_at	-0.192104
100039294	Gm20801	1417838_at	1418127_a_at	-0.192104
100039393	Gm20803	1417838_at	1418127_a_at	-0.192104
100039444	Gm20804	1417838_at	1418127_a_at	-0.192104
100039523	Gm20805	1417838_at	1418127_a_at	-0.192104
100039574	Gm20806	1417838_at	1418127_a_at	-0.192104
100039602	Gm20808	1417838_at	1418127_a_at	-0.192104
100039614	Gm20809	1417838_at	1418127_a_at	-0.192104
100039659	Gm20810	1417838_at	1418127_a_at	-0.192104
100039732	Gm20813	1417838_at	1418127_a_at	-0.192104
100039753	Gm20815	1417838_at	1418127_a_at	-0.192104
100039810	Gm20816	1417838_at	1418127_a_at	-0.192104
100039876	Gm20818	1417838_at	1418127_a_at	-0.192104
100040031	Gm20823	1417838_at	1418127_a_at	-0.192104
100040400	Gm20840	1417838_at	1418127_a_at	-0.192104
100040418	Gm20841	1417838_at	1418127_a_at	-0.192104
100040429	Gm20842	1417838_at	1418127_a_at	-0.192104
100040489	Gm20844	1417838_at	1418127_a_at	-0.192104
100040564	Gm20846	1417838_at	1418127_a_at	-0.192104
100040595	Gm20847	1417838_at	1418127_a_at	-0.192104
100040636	Gm20848	1417838_at	1418127_a_at	-0.192104
100040786	Gm20852	1417838_at	1418127_a_at	-0.192104
100040873	Gm20853	1417838_at	1418127_a_at	-0.192104
100040911	Gm20854	1417838_at	1418127_a_at	-0.192104
100040991	Gm20856	1417838_at	1418127_a_at	-0.192104
100041080	Gm20859	1417838_at	1418127_a_at	-0.192104
100041117	Gm20860	1417838_at	1418127_a_at	-0.192104
100041141	Gm20861	1417838_at	1418127_a_at	-0.192104
100041142	Gm20862	1417838_at	1418127_a_at	-0.192104
100041168	Gm20863	1417838_at	1418127_a_at	-0.192104
100041223	Gm20865	1417838_at	1418127_a_at	-0.192104
100041255	Gm20866	1417838_at	1418127_a_at	-0.192104
100041256	Gm20867	1417838_at	1418127_a_at	-0.192104
100041662	Gm20880	1417838_at	1418127_a_at	-0.192104
100041682	Gm20881	1417838_at	1418127_a_at	-0.192104
100041683	Gm20882	1417838_at	1418127_a_at	-0.192104
100041776	Gm20886	1417838_at	1418127_a_at	-0.192104
100041789	Gm20887	1417838_at	1418127_a_at	-0.192104
100041813	Gm20889	1417838_at	1418127_a_at	-0.192104
100041913	Gm20891	1417838_at	1418127_a_at	-0.192104
100041922	Gm20892	1417838_at	1418127_a_at	-0.192104
100041934	Gm20893	1417838_at	1418127_a_at	-0.192104
100041973	Gm20895	1417838_at	1418127_a_at	-0.192104
100042013	Gm20898	1417838_at	1418127_a_at	-0.192104
100042080	Gm20902	1417838_at	1418127_a_at	-0.192104
100042268	Gm20907	1417838_at	1418127_a_at	-0.192104
100042321	Gm20909	1417838_at	1418127_a_at	-0.192104
100042391	Gm20912	1417838_at	1418127_a_at	-0.192104
100042395	Gm20913	1417838_at	1418127_a_at	-0.192104
100042401	Gm20914	1417838_at	1418127_a_at	-0.192104
100042428	Gm20917	1417838_at	1418127_a_at	-0.192104
100042440	Gm20919	1417838_at	1418127_a_at	-0.192104
100042475	Gm20921	1417838_at	1418127_a_at	-0.192104
100042512	Gm20924	1417838_at	1418127_a_at	-0.192104
100042537	Gm20925	1417838_at	1418127_a_at	-0.192104
100042550	Gm20926	1417838_at	1418127_a_at	-0.192104
100042563	Gm20927	1417838_at	1418127_a_at	-0.192104
100042585	Gm20930	1417838_at	1418127_a_at	-0.192104
100042619	Gm20932	1417838_at	1418127_a_at	-0.192104
100042649	Gm20933	1417838_at	1418127_a_at	-0.192104
100042669	Gm20934	1417838_at	1418127_a_at	-0.192104
100042682	Gm20935	1417838_at	1418127_a_at	-0.192104
100042689	Gm20936	1417838_at	1418127_a_at	-0.192104
100861599	Gm21065	1417838_at	1418127_a_at	-0.192104
100861611	Gm21076	1417838_at	1418127_a_at	-0.192104
100861659	Gm21111	1417838_at	1418127_a_at	-0.192104
100861667	Gm21118	1417838_at	1418127_a_at	-0.192104
100861677	Gm21127	1417838_at	1418127_a_at	-0.192104
100861704	Gm21151	1417838_at	1418127_a_at	-0.192104
100861709	Gm21155	1417838_at	1418127_a_at	-0.192104
100861717	Gm21160	1417838_at	1418127_a_at	-0.192104
100861720	Gm21163	1417838_at	1418127_a_at	-0.192104
100861743	Gm21180	1417838_at	1418127_a_at	-0.192104
100861748	Gm21184	1417838_at	1418127_a_at	-0.192104
100861769	Gm21201	1417838_at	1418127_a_at	-0.192104
100861817	Gm21242	1417838_at	1418127_a_at	-0.192104
100861821	Gm21245	1417838_at	1418127_a_at	-0.192104
100861824	Gm21247	1417838_at	1418127_a_at	-0.192104
100861828	Gm21249	1417838_at	1418127_a_at	-0.192104
100861836	Gm21257	1417838_at	1418127_a_at	-0.192104
100861850	Gm21268	1417838_at	1418127_a_at	-0.192104
100861860	Gm21275	1417838_at	1418127_a_at	-0.192104
100861867	Gm21281	1417838_at	1418127_a_at	-0.192104
100861868	Gm21282	1417838_at	1418127_a_at	-0.192104
100861871	Gm21285	1417838_at	1418127_a_at	-0.192104
100861873	Gm21287	1417838_at	1418127_a_at	-0.192104
100861879	Gm21292	1417838_at	1418127_a_at	-0.192104
100861889	Gm21302	1417838_at	1418127_a_at	-0.192104
100861896	Gm21308	1417838_at	1418127_a_at	-0.192104
100861905	Gm21316	1417838_at	1418127_a_at	-0.192104
100861923	Gm21330	1417838_at	1418127_a_at	-0.192104
100861928	Gm21333	1417838_at	1418127_a_at	-0.192104
100861937	Gm21340	1417838_at	1418127_a_at	-0.192104
100861942	Gm21344	1417838_at	1418127_a_at	-0.192104
100861988	Gm21380	1417838_at	1418127_a_at	-0.192104
100861997	Gm21387	1417838_at	1418127_a_at	-0.192104
100862009	Gm21396	1417838_at	1418127_a_at	-0.192104
100862028	Gm21412	1417838_at	1418127_a_at	-0.192104
100862045	Gm21427	1417838_at	1418127_a_at	-0.192104
100862053	Gm21435	1417838_at	1418127_a_at	-0.192104
100862062	Gm21443	1417838_at	1418127_a_at	-0.192104
100862083	Gm21462	1417838_at	1418127_a_at	-0.192104
100862091	Gm21469	1417838_at	1418127_a_at	-0.192104
100862092	Gm21470	1417838_at	1418127_a_at	-0.192104
100862099	Gm21476	1417838_at	1418127_a_at	-0.192104
100862135	Gm21506	1417838_at	1418127_a_at	-0.192104
100862156	Gm21524	1417838_at	1418127_a_at	-0.192104
100862162	Gm21530	1417838_at	1418127_a_at	-0.192104
100862225	Gm21573	1417838_at	1418127_a_at	-0.192104
100862283	Gm21617	1417838_at	1418127_a_at	-0.192104
100862311	Gm21634	1417838_at	1418127_a_at	-0.192104
100862320	Gm21642	1417838_at	1418127_a_at	-0.192104
100862342	Gm21658	1417838_at	1418127_a_at	-0.192104
100862346	Gm21661	1417838_at	1418127_a_at	-0.192104
100862360	Gm21672	1417838_at	1418127_a_at	-0.192104
100862371	Gm21683	1417838_at	1418127_a_at	-0.192104
100862406	Gm21715	1417838_at	1418127_a_at	-0.192104
101056308	LOC101056308	1417838_at	1418127_a_at	-0.192104
382133	Gm20738	1417838_at	1418127_a_at	-0.192104
434935	Gm21943	1417838_at	1418127_a_at	-0.192104
434960	Gm20747	1417838_at	1418127_a_at	-0.192104
70009	Ssty2	1417838_at	1418127_a_at	-0.192104
16576	Kif7	1439637_at	1418127_a_at	-0.192106
26941	Slc9a3r1	1438115_a_at	1418127_a_at	-0.192167
100313514	Gm9757	1431541_at	1418127_a_at	-0.192236
229595	Adamtsl4	1451932_a_at	1418127_a_at	-0.192281
18126	Nos2	1420393_at	1418127_a_at	-0.192343
74169	1810010K12Rik	1432209_at	1418127_a_at	-0.192367
98754	A630081D01Rik	1457759_at	1418127_a_at	-0.192404
100041594	Spin2-ps3	1454216_at	1418127_a_at	-0.192446
100041642	Spin2-ps4	1454216_at	1418127_a_at	-0.192446
100504429	Spin2d	1454216_at	1418127_a_at	-0.192446
667379	Spin2-ps2	1454216_at	1418127_a_at	-0.192446
16363	Irf2	1418265_s_at	1418127_a_at	-0.192460
69574	Cmbl	1451322_at	1418127_a_at	-0.192476
23849	Klf6	1459718_x_at	1418127_a_at	-0.192478
83491	Pramel1	1421713_at	1418127_a_at	-0.192498
52490	D18Ertd289e	1444900_at	1418127_a_at	-0.192518
214685	Chadl	1440958_at	1418127_a_at	-0.192546
245038	Dclk3	1436532_at	1418127_a_at	-0.192547
171209	Asic3	1439983_a_at	1418127_a_at	-0.192554
225028	Map4k3	1426759_at	1418127_a_at	-0.192579
67112	Fgf22	1450205_at	1418127_a_at	-0.192587
233549	Mogat2	1455099_at	1418127_a_at	-0.192604
66322	1700011A15Rik	1420435_at	1418127_a_at	-0.192619
107605	Rdh1	1421702_at	1418127_a_at	-0.192621
23943	Esyt1	1451099_at	1418127_a_at	-0.192650
320426	A330075M08Rik	1446797_at	1418127_a_at	-0.192731
15550	Htr1a	1438710_at	1418127_a_at	-0.192810
78116	4930435F05Rik	1432359_at	1418127_a_at	-0.192827
66766	Tmem239	1453597_at	1418127_a_at	-0.192884
70410	2610024D14Rik	1432961_at	1418127_a_at	-0.192941
71656	4930513L20Rik	1433127_at	1418127_a_at	-0.192947
75180	4930538K18Rik	1453632_at	1418127_a_at	-0.192971
66561	Teddm3	1423494_at	1418127_a_at	-0.192994
13650	Rhbdf1	1424138_at	1418127_a_at	-0.193066
17128	Smad4	1422485_at	1418127_a_at	-0.193073
319616	5930412G12Rik	1444013_at	1418127_a_at	-0.193127
11426	Macf1	1439582_at	1418127_a_at	-0.193138
14612	Gja4	1416255_at	1418127_a_at	-0.193138
319849	Plxna4os1	1446116_at	1418127_a_at	-0.193146
16432	Itm2b	1418001_at	1418127_a_at	-0.193163
97230	C78228	1448088_at	1418127_a_at	-0.193220
98574	AU022138	1444907_at	1418127_a_at	-0.193229
229488	Fam160a1	1437371_at	1418127_a_at	-0.193261
72854	2900034C19Rik	1433170_at	1418127_a_at	-0.193298
16821	Lcn4	1422304_at	1418127_a_at	-0.193347
13647	Egfbp2	1421788_x_at	1418127_a_at	-0.193357
16618	Klk1b26	1421788_x_at	1418127_a_at	-0.193357
22094	Tshb	1450371_at	1418127_a_at	-0.193407
75243	4930549C15Rik	1430947_at	1418127_a_at	-0.193445
432720	Akr1c19	1455454_at	1418127_a_at	-0.193447
246103	Atxn7	1436175_at	1418127_a_at	-0.193497
100042194	Gm13446	1439603_at	1418127_a_at	-0.193597
70894	Efcab3	1429445_at	1418127_a_at	-0.193600
17972	Ncf4	1418465_at	1418127_a_at	-0.193612
100126795	Gm10575	1440507_at	1418127_a_at	-0.193619
15559	Htr2b	1422125_at	1418127_a_at	-0.193649
72481	2610203C22Rik	1453958_at	1418127_a_at	-0.193737
244723	Olfm2	1435790_at	1418127_a_at	-0.193761
229697	Cym	1457271_at	1418127_a_at	-0.193796
100041516	LOC100041516	1454314_at	1418127_a_at	-0.193842
236690	Nyx	1446344_at	1418127_a_at	-0.193851
76286	1110006E14Rik	1431094_at	1418127_a_at	-0.193854
243083	Tmprss11f	1441981_at	1418127_a_at	-0.193858
72961	Slc17a7	1428986_at	1418127_a_at	-0.193866
106973	AU015741	1459177_at	1418127_a_at	-0.193895
12405	Cbln2	1434779_at	1418127_a_at	-0.193907
114141	Cldn16	1420434_at	1418127_a_at	-0.193950
228913	Zfp217	1437414_at	1418127_a_at	-0.193950
14061	F2	1418897_at	1418127_a_at	-0.193952
207259	Zbtb7c	1436365_at	1418127_a_at	-0.194021
77077	9030205G03Rik	1432241_at	1418127_a_at	-0.194028
11937	Atp2a1	1419312_at	1418127_a_at	-0.194043
76785	2410124H12Rik	1432515_at	1418127_a_at	-0.194071
100519	AA516738	1419785_at	1418127_a_at	-0.194127
110935	Atp6v1b1	1419373_at	1418127_a_at	-0.194135
97664	C86544	1447197_at	1418127_a_at	-0.194163
68306	4930565N06Rik	1431516_at	1418127_a_at	-0.194252
545554	Ankrd34a	1435809_at	1418127_a_at	-0.194263
76213	6530406A20Rik	1429153_at	1418127_a_at	-0.194264
240119	St6gal2	1434819_at	1418127_a_at	-0.194273
74465	4933421H12Rik	1432974_at	1418127_a_at	-0.194309
14063	F2rl1	1448931_at	1418127_a_at	-0.194314
72804	9130017K11Rik	1453664_at	1418127_a_at	-0.194343
76877	Rab36	1431136_at	1418127_a_at	-0.194350
14652	Glp1r	1422330_at	1418127_a_at	-0.194353
242341	Atp6v0d2	1444176_at	1418127_a_at	-0.194379
66940	Shisa5	1437503_a_at	1418127_a_at	-0.194395
14676	Gna15	1421302_a_at	1418127_a_at	-0.194471
319525	D330013E07Rik	1446673_at	1418127_a_at	-0.194500
319894	E330017L17Rik	1444124_a_at	1418127_a_at	-0.194520
12418	Cbx4	1419583_at	1418127_a_at	-0.194559
213402	Armc2	1454180_at	1418127_a_at	-0.194627
70423	Tspan15	1424653_at	1418127_a_at	-0.194712
100503265	Gm19619	1457487_at	1418127_a_at	-0.194723
223752	Gramd4	1452151_at	1418127_a_at	-0.194737
228802	Bpifb5	1425046_at	1418127_a_at	-0.194740
110648	Lmx1a	1421554_at	1418127_a_at	-0.194816
78288	5330421F21Rik	1432949_at	1418127_a_at	-0.194836
22673	Zfp185	1420943_at	1418127_a_at	-0.194850
74309	Osbp2	1428356_at	1418127_a_at	-0.194850
19253	Ptpn18	1444894_at	1418127_a_at	-0.194942
77883	6030498E09Rik	1430943_at	1418127_a_at	-0.194952
232370	Clstn3	1426989_at	1418127_a_at	-0.194953
11784	Apba2	1427288_at	1418127_a_at	-0.194956
53876	Ear3	1422412_x_at	1418127_a_at	-0.194962
69363	Spaca4	1429705_at	1418127_a_at	-0.194964
239827	Pigz	1458306_at	1418127_a_at	-0.194970
52003	DXErtd11e	1442492_at	1418127_a_at	-0.195035
73366	1700051A21Rik	1440521_x_at	1418127_a_at	-0.195042
74492	Kbtbd13	1430176_at	1418127_a_at	-0.195058
100503347	Gm19648	1443048_at	1418127_a_at	-0.195066
66769	4933427E11Rik	1430155_at	1418127_a_at	-0.195076
64293	Stk32b	1431236_at	1418127_a_at	-0.195081
22354	Vipr1	1455555_at	1418127_a_at	-0.195143
241303	Fam78a	1433657_at	1418127_a_at	-0.195150
68891	Cd177	1424509_at	1418127_a_at	-0.195162
74046	4632432E15Rik	1454400_at	1418127_a_at	-0.195211
16613	Klk1b11	1425144_at	1418127_a_at	-0.195250
218102	4930558J22Rik	1431615_at	1418127_a_at	-0.195255
100041660	Gm3458	1439921_at	1418127_a_at	-0.195262
71601	Ceacam20	1430383_at	1418127_a_at	-0.195267
19338	Rab33b	1423083_at	1418127_a_at	-0.195284
68371	Pbld1	1425057_at	1418127_a_at	-0.195290
109254	Adtrp	1427957_at	1418127_a_at	-0.195333
73549	1700110I01Rik	1453046_at	1418127_a_at	-0.195338
13984	Esx1	1420602_a_at	1418127_a_at	-0.195355
100503871	4833432E10Rik	1453387_at	1418127_a_at	-0.195381
100504455	Gm15834	1458192_at	1418127_a_at	-0.195412
52701	D10Ertd709e	1457539_at	1418127_a_at	-0.195425
77892	6720418B01Rik	1430448_at	1418127_a_at	-0.195427
97241	C79870	1444970_at	1418127_a_at	-0.195439
268756	Gulo	1451297_at	1418127_a_at	-0.195465
260299	Cadm4	1426263_at	1418127_a_at	-0.195489
74621	4930432L08Rik	1431998_at	1418127_a_at	-0.195508
17200	Mc2r	1422926_at	1418127_a_at	-0.195515
77413	B230205o20rik	1453662_at	1418127_a_at	-0.195529
74521	Ppp4r4	1443851_at	1418127_a_at	-0.195531
74630	4930432N10Rik	1431924_at	1418127_a_at	-0.195550
56788	Scube2	1453486_a_at	1418127_a_at	-0.195551
12053	Bcl6	1421818_at	1418127_a_at	-0.195588
16694	Krtap12-1	1450536_s_at	1418127_a_at	-0.195605
19214	Ptgdr	1422171_at	1418127_a_at	-0.195611
402747	D630004N19Rik	1442016_at	1418127_a_at	-0.195619
15466	Hrh2	1423639_at	1418127_a_at	-0.195622
69329	1700003M02Rik	1429851_at	1418127_a_at	-0.195636
228684	Sel1l2	1438996_at	1418127_a_at	-0.195662
237611	Stac3	1458087_at	1418127_a_at	-0.195736
67320	Iqcf4	1429577_at	1418127_a_at	-0.195792
22287	Scgb1a1	1452543_a_at	1418127_a_at	-0.195828
100039844	Gm2453	1440680_at	1418127_a_at	-0.195845
70163	Lypd8	1451441_at	1418127_a_at	-0.195867
69382	1700024P04Rik	1429828_at	1418127_a_at	-0.195869
75789	4930444M15Rik	1431979_at	1418127_a_at	-0.195888
74579	4833419E13Rik	1431480_at	1418127_a_at	-0.195939
77418	C030015A19Rik	1431409_at	1418127_a_at	-0.195964
74076	4933406C10Rik	1430246_at	1418127_a_at	-0.195967
238384	Slc24a4	1435206_at	1418127_a_at	-0.195969
71326	Treml1	1452630_at	1418127_a_at	-0.195979
100504017	D230004N17Rik	1436467_at	1418127_a_at	-0.195984
27962	D9Wsu90e	1442409_at	1418127_a_at	-0.195994
15233	Hgd	1458049_at	1418127_a_at	-0.196024
74550	9130007G19Rik	1430222_at	1418127_a_at	-0.196059
18803	Plcg1	1435149_at	1418127_a_at	-0.196084
77884	6720427H10Rik	1431118_at	1418127_a_at	-0.196119
18405	Orm1	1451054_at	1418127_a_at	-0.196122
83434	Rsph6a	1450233_a_at	1418127_a_at	-0.196153
76815	Calcoco2	1429483_at	1418127_a_at	-0.196199
52511	D18Ertd201e	1458745_at	1418127_a_at	-0.196241
435285	Krtap4-16	1451774_at	1418127_a_at	-0.196287
93694	Clec2d	1419477_at	1418127_a_at	-0.196302
74387	4932438H23Rik	1420687_at	1418127_a_at	-0.196309
76798	Srrm4os	1442388_at	1418127_a_at	-0.196314
71037	Prss55	1453316_at	1418127_a_at	-0.196319
19703	Renbp	1450107_a_at	1418127_a_at	-0.196400
19697	Rela	1419536_a_at	1418127_a_at	-0.196420
215627	Zbtb8b	1455193_at	1418127_a_at	-0.196479
18014	Neurog1	1450836_at	1418127_a_at	-0.196496
70909	4921504E06Rik	1432044_a_at	1418127_a_at	-0.196502
74072	4933407I05Rik	1431476_at	1418127_a_at	-0.196527
224079	Atp13a4	1453673_at	1418127_a_at	-0.196602
402773	D030018L15Rik	1440098_at	1418127_a_at	-0.196608
70507	5730411F24Rik	1430470_at	1418127_a_at	-0.196669
14309	Fshr	1450810_at	1418127_a_at	-0.196684
75231	4930529I22Rik	1432546_at	1418127_a_at	-0.196717
27220	Cartpt	1422825_at	1418127_a_at	-0.196720
18216	Ntsr1	1420799_at	1418127_a_at	-0.196729
