"NAME","GSM538201","GSM538202","GSM538203","GSM538382","GSM538383","GSM538384","GSM538415","GSM538416","GSM538417"
"CD55",2507.1688,2224.4047,2190.0012,168.0123,217.2027,196.5183,62.2368,100.173,108.3179
"ZP3R",16.6523,12.9893,12.2821,15.4566,14.3924,16.3922,20.6783,15.5342,18.3574
"C4BP",23.3179,24.0947,24.2777,20.6939,29.5724,22.2773,28.8576,30.1651,20.7958
"C4BP-PS1",8.36,12.3247,10.3789,9.6338,12.5119,10.2414,18.2778,12.4956,11.7434
"PFKFB2",222.9431,239.6936,210.6468,193.6763,213.888,163.4529,83.2413,100.6339,118.9413
"IL24",123.8473,48.5383,62.7063,28.1536,28.4551,35.8361,38.5943,36.082,32.056
"IL20",26.4062,33.2626,33.4827,23.3062,22.802,26.253,33.6305,30.1729,28.0669
"IL19",39.212,47.3916,42.3656,37.8665,34.6789,42.4073,48.2355,48.0411,35.217
"MAPKAPK2",618.3271,582.0766,564.624,392.6385,404.0869,362.1167,277.0042,296.6504,331.0954
"DYRK3",80.0007,75.7506,78.8691,65.0281,73.2802,63.3966,98.695,103.0412,70.9666
"RASSF5",835.4477,827.2555,776.2923,1444.0175,1373.0724,1447.2513,857.9088,869.1384,1212.1431
"IKBKE",109.8403,107.9539,104.8338,1247.055,1298.3439,1111.5203,762.8595,823.2324,1044.1176
"SRGAP2",205.0674,166.474,143.7875,329.9988,348.7715,318.6726,228.3941,229.2855,310.7568
"MFSD4A",89.3108,96.7792,101.7826,93.7896,104.912,106.6981,113.2377,106.9256,110.7371
"CDK18",66.574,80.1059,77.0417,81.6334,65.5521,91.6861,117.1833,129.3598,104.0878
"GM10188",25.4478,25.8793,27.39,29.0619,31.8598,28.5174,33.1108,36.1134,38.0432
"TMCC2",60.4498,60.2337,60.4808,48.001,41.0865,54.5273,84.1401,47.6999,69.0698
"CNTN2",55.585,68.695,67.2514,54.5889,67.5905,75.2033,107.1345,81.6611,72.2965
"NFASC",40.5181,48.7329,46.5813,39.5286,46.8988,52.2977,75.0451,79.2787,64.5296
"MDM4",1040.6998,1011.6479,1028.2258,717.7986,793.7473,692.9179,264.8384,410.1517,633.3872
"SOX13",106.957,117.9637,121.6201,108.1666,113.41,130.6721,165.4602,153.1155,129.015
"SNRPE",472.2255,365.0882,339.9556,570.3432,693.2001,509.0616,147.4329,198.3484,245.2909
"ZBED6",1158.9681,1118.6799,1106.1987,791.6523,908.2504,722.2111,413.6671,516.9277,658.5041
"ATP2B4",36.2434,42.0448,55.5988,52.1747,43.0865,55.5277,87.1951,71.9568,44.5577
"OPTC",23.7895,27.5718,29.3704,25.7879,24.2292,27.6038,40.5922,36.0763,40.484
"PRELP",49.2585,56.489,61.7598,46.8823,45.7475,53.7928,62.2735,68.8445,50.5411
"BTG2",904.9225,849.2274,833.3831,1105.9406,1204.6783,995.5307,351.8741,507.814,610.5237
"ADORA1",62.5439,61.9219,69.2115,53.6356,48.366,70.489,102.1085,72.0805,80.7626
"PPFIA4",46.6327,57.1772,56.3591,56.2389,57.2081,74.1016,50.8957,90.7066,70.4844
"TMEM183A",260.5088,283.4263,253.2748,263.5403,225.7248,232.7536,188.3308,183.4318,200.2705
"MGAT4E",21.01,36.7985,26.9768,26.2377,24.4677,37.6238,47.8543,39.4397,32.3308
"PPP1R12B",98.0983,106.034,85.1542,80.8804,91.006,82.6743,68.3875,75.176,72.4623
"LGR6",65.0643,64.1413,82.1031,71.7316,71.6192,84.3299,129.3873,115.5205,74.632
"PTPRV",74.0427,68.8817,77.0967,64.5054,61.6251,79.6633,66.9222,72.07,84.1331
"GPR37L1",39.0586,41.4971,46.4393,57.3066,55.4256,58.9928,77.4228,53.6353,55.6634
"ELF3",37.1794,43.8824,45.1614,39.5632,39.6517,49.6119,43.8589,47.2466,42.6328
"RNPEP",272.455,220.686,198.9017,277.8746,269.1836,248.4372,245.6339,286.7797,314.906
"TIMM17A",431.9726,381.6073,331.8496,488.1611,414.4305,355.7773,252.7397,285.1767,399.6183
"SHISA4",61.1367,61.6203,75.852,68.8505,66.529,81.3632,97.4377,102.222,71.0708
"IPO9",479.4737,476.4992,444.2421,539.3871,575.7285,524.1373,380.818,390.8083,478.463
"NAV1",38.7329,41.5941,45.1176,46.7546,51.747,54.0064,66.5167,69.4464,67.8459
"PKP1",59.0988,79.2963,78.7124,63.6939,69.8713,87.669,98.4319,113.0478,77.5969
"IGFN1",29.6646,46.9643,41.612,38.6318,32.1862,41.8582,59.3135,71.3269,41.8149
"5730559C18RIK",62.9826,71.6101,84.2275,63.9182,60.3387,92.7419,87.1754,90.4288,105.4417
"GPR25",91.9418,96.2438,106.1103,105.33,88.7776,107.6763,103.0585,127.5687,105.4685
"CAMSAP2",396.935,408.0466,386.3762,364.1058,388.5975,358.251,183.1292,164.8573,248.3131
"NR5A2",29.13,32.2299,32.3848,34.6849,33.1831,37.3332,82.8638,47.1731,42.7969
"PTPRC",5146.5964,5172.8285,5114.2561,4110.4461,4721.0036,4673.1661,2406.5647,2766.0927,4213.0893
"NEK7",1016.8284,1004.7913,902.5771,790.2574,820.5994,795.0349,289.3206,412.8774,497.3641
"LHX9",39.1082,55.1784,50.9309,44.4907,39.3483,53.7521,62.4279,59.2374,49.4572
"CRB1",30.1374,33.3096,36.2981,27.5969,31.7021,34.3089,47.8838,38.0124,36.8652
"GM4788",7.4642,7.162,8.3047,10.3035,9.3422,8.0839,20.9311,9.6686,11.588
"CFHR1",9.3566,10.7418,9.2444,10.9487,9.8593,11.159,15.385,10.6691,11.6758
"CFHR3",12.6372,10.7627,11.7169,11.2622,13.977,12.1505,18.3757,15.0315,14.8209
"CFH",12.4867,12.6359,12.7254,11.6044,12.457,13.1666,15.0287,14.8284,13.7811
"CDC73",906.9263,792.2753,704.3324,752.8507,683.1486,686.5712,278.7285,337.8844,521.9077
"TROVE2",88.637,92.817,104.8465,89.6595,105.4207,89.1226,121.9949,64.4717,61.6809
"RGS2",148.0951,98.0828,85.9893,119.9934,144.6094,88.9439,47.3755,46.0782,41.5793
"RGS13",11.3162,10.5612,10.4419,9.1397,9.8456,9.033,21.2285,13.989,11.5004
"RGS1",19.0751,16.8991,18.4928,100.8439,93.622,54.8512,26.2238,25.0642,33.4003
"RGS21",12.601,10.7188,14.2485,14.851,12.0695,13.2116,18.0008,19.7261,12.8603
"RGS18",169.6621,148.3024,115.5666,11.5309,12.327,12.1013,14.5842,15.4446,13.6666
"GM9931",9.7424,10.1957,9.9272,8.7196,10.4546,10.1947,18.1834,10.6679,11.9623
"ZFP825",515.6053,495.7714,469.2426,377.4307,390.9747,453.8476,173.7146,128.0816,284.7442
"PLA2G4A",33.9779,33.7731,34.334,28.5614,30.7658,32.1796,47.0846,42.9126,44.0956
"RBM3",1712.2066,1653.7981,1951.3951,2010.9127,1592.0292,1768.2972,771.5887,1844.2869,1420.4729
"BEX4",11.2641,10.8587,12.6041,10.9125,10.6571,11.4031,19.5275,10.7378,10.4266
"BC003331",190.6753,183.7816,163.8027,118.0652,136.2771,112.787,46.6334,33.8897,74.6361
"PRG4",31.9914,25.3509,28.4205,35.7352,32.5994,34.2158,42.4763,28.7725,29.3964
"HMCN1",27.8023,31.5697,39.5612,27.4453,32.9786,37.4023,47.916,54.3029,47.3052
"SWT1",240.7625,218.7683,207.1238,190.6418,210.3006,178.2323,99.7311,79.4792,94.1754
"RNF2",413.5846,434.4859,358.7416,333.0836,401.0572,308.5612,196.6077,205.734,210.1784
"COX7B",288.0944,263.0945,252.0283,455.3083,449.2717,427.5104,150.5809,178.1291,228.4703
"1700025G04RIK",22.8126,29.7449,27.8711,105.4221,122.5039,75.9602,56.1398,69.7353,63.2731
"TSEN15",176.6969,158.1433,132.0328,186.3846,217.5718,180.0701,88.1597,108.3863,137.2736
"RGL1",144.4835,148.8058,128.5987,29.0287,44.583,52.0917,40.7321,56.7339,34.1823
"SMG7",903.002,764.6083,700.1874,623.0932,701.3371,617.2432,336.369,324.1156,507.4737
"LAMC2",38.5082,48.3993,48.1025,40.0201,33.425,54.6504,89.032,65.4979,66.7636
"LAMC1",281.4134,267.849,200.7874,62.1105,64.3123,68.89,69.093,46.8294,70.3725
"E330020D12RIK",138.5232,122.1919,89.8913,45.7898,64.101,46.7027,49.7046,42.7621,39.4753
"DHX9",1324.1497,1249.9196,1181.5717,990.7514,998.5552,904.6803,384.0473,536.6507,749.387
"NPL",29.5879,31.6514,33.3051,31.9151,28.943,32.6188,43.1043,44.3312,34.4268
"F630010C12RIK",23.3899,26.1459,25.8413,25.5798,29.0941,26.0332,37.7786,37.1834,25.0097
"SORD",96.0124,110.4824,116.5739,166.4506,143.2165,132.8145,247.9342,103.8511,85.6794
"TEDDM2",41.6512,39.2388,41.23,37.7364,30.5402,56.0838,44.6859,47.8777,58.828
"CACNA1E",341.9313,335.6844,386.4707,56.2125,51.123,71.0052,96.3455,61.518,63.6567
"IER5",905.961,703.6455,629.8645,457.3263,451.9062,374.8166,362.6612,332.8426,411.0457
"MR1",123.6269,128.2704,118.2892,192.7099,206.0626,180.5771,107.7296,161.0472,180.0128
"BC034090",53.9834,48.8857,47.7305,34.6314,46.1159,47.1261,55.4744,60.2253,49.6975
"XPR1",423.6204,429.1169,391.734,299.6619,295.2178,251.1108,179.9942,170.433,207.2094
"LHX4",87.4562,108.184,112.8616,91.2574,91.5115,108.8478,175.3,156.8486,157.2947
"QSOX1",144.8978,156.7513,120.4559,357.6226,363.4801,352.8056,270.9252,270.5145,297.2225
"CEP350",659.4162,714.671,692.7338,564.6819,644.9328,559.8956,415.7083,329.4292,565.4536
"TOR1AIP1",473.3021,431.7223,446.4049,288.0828,294.1291,263.1585,144.4924,179.4796,234.8713
"FAM163A",23.8606,28.2996,27.1417,25.2521,23.8895,28.7073,37.5098,35.6702,28.2437
"TDRD5",29.5517,31.8864,34.4049,27.5904,27.3373,31.1224,54.2068,42.6117,44.7388
"AXDND1",22.4734,20.8488,19.7676,20.1461,19.2356,22.155,27.2516,24.4033,22.8792
"SOAT1",752.697,673.3288,654.5686,444.7163,413.0963,394.9015,209.1071,261.1179,324.4041
"TOR3A",382.2698,359.2413,320.2556,140.7841,131.0014,138.7932,99.0963,117.5087,138.3144
"FAM20B",464.1171,425.9226,425.8556,304.1486,317.1117,245.1907,183.5431,355.6336,273.1529
"RALGPS2",2746.1122,2679.5259,2594.3338,341.2511,339.5062,277.9194,82.8018,142.0468,179.5676
"TEX35",38.3935,40.2774,40.2846,35.348,29.1488,32.9351,55.0304,40.2565,50.9124
"RASAL2",53.6956,60.4979,55.6355,50.8371,48.2679,64.1027,69.4385,62.886,58.7807
"BRINP2",39.7478,39.9163,43.5579,42.6129,37.1973,49.5453,46.5482,37.5341,48.1688
"PAPPA2",24.9162,35.4231,30.6455,39.3398,28.4784,41.0531,47.7542,35.3133,39.342
"1600012P17RIK",62.3078,64.1383,61.363,61.088,55.5867,76.5248,79.8126,79.2805,74.1375
"ATP5H",683.155,573.4124,566.5813,963.2198,1045.6531,1030.3711,463.7641,554.7981,658.266
"4930562F07RIK",346.2364,292.4846,354.5206,210.0192,224.6648,156.0494,149.9522,238.4383,214.6259
"TNN",45.5778,49.8228,54.2191,54.4937,50.1892,57.7356,64.3419,65.5526,69.4186
"CACYBP",1345.9519,1256.415,1125.0509,1533.2036,1961.0963,1582.8494,733.304,643.291,881.4199
"RABGAP1L",369.1955,380.4939,368.5771,175.0212,160.523,174.7043,82.8753,101.788,107.9452
"GPR52",215.5829,230.9711,228.3818,84.7188,88.6948,91.8586,63.0608,66.3105,77.7576
"ZBTB37",356.3257,352.8319,338.8784,267.3383,350.6342,238.5345,73.5407,90.24,140.2644
"DARS2",112.3657,89.473,91.5821,90.4194,81.4251,73.6075,78.59,93.3691,76.7809
"KLHL20",376.4684,348.6251,384.4242,367.1931,373.2052,318.2158,267.9772,276.5435,310.2428
"4930469G21RIK",11.6289,10.3925,10.3392,11.8529,14.6127,12.2182,20.0165,11.9008,15.2204
"PRDX6",268.0217,235.5364,189.6364,721.0591,741.9191,621.9439,354.5937,442.0749,478.7427
"APH1A",444.0865,510.8783,440.7376,560.9013,533.1795,606.084,508.4431,543.8348,546.2387
"FASL",31.626,32.386,33.0713,98.2816,110.0754,101.1384,41.4734,50.4923,39.5995
"SUCO",470.9614,480.7431,447.2925,447.3084,491.6027,460.1297,160.5151,170.1364,268.6448
"DNM3",22.7942,22.2795,25.1443,23.439,24.7425,26.2423,37.6887,37.3879,28.4766
"METTL13",103.173,97.0146,83.4945,154.5806,112.4585,124.723,89.1793,114.92,135.5225
"EIF4E1B",56.4391,72.6889,79.117,50.0203,59.0044,68.6211,80.4142,76.9263,70.3573
"7420461P10RIK",33.8515,35.8166,45.5373,39.0725,29.1959,43.9759,53.8825,43.5461,46.3516
"PRRC2C",1442.1325,1419.4141,1453.7925,1480.5912,1550.8583,1545.1065,1006.5689,841.7472,1194.8243
"FMO4",23.2722,26.4623,28.1638,24.407,25.6793,26.3547,63.0315,27.9347,32.5653
"FMO1",53.0835,59.1775,62.9284,59.9545,56.5795,59.9465,90.2402,74.0815,75.1405
"FMO2",20.881,24.2345,23.3653,23.1055,22.796,28.5535,39.3157,30.5681,32.2909
"FMO3",21.3918,21.8643,22.6705,22.1222,23.0152,22.8185,27.5907,30.0413,26.5755
"MROH9",14.8677,16.9001,14.4853,14.4951,14.0086,15.6967,28.2732,22.8154,21.7079
"PRRX1",34.5517,35.1066,39.672,38.3928,33.3995,40.8104,48.2215,35.8893,49.4333
"GORAB",100.0228,82.8469,81.8484,75.7153,72.5752,70.6351,78.6984,68.7962,70.9474
"METTL11B",31.6016,30.7355,38.0419,36.4196,28.7945,38.7568,40.5251,34.6774,26.7217
"BC055324",107.7255,105.5386,101.8157,66.5589,69.8174,60.3167,62.3721,101.8328,62.8033
"BLZF1",197.8161,190.9914,178.4955,184.1625,208.1453,186.6443,137.1884,148.1046,121.6406
"ATP1B1",172.9776,158.3383,166.9772,942.7395,881.9876,873.6036,392.2857,489.1876,541.6366
"XCL1",49.5362,44.2215,49.5019,44.4583,47.1771,60.4209,82.9545,73.1794,61.9677
"TBX19",28.651,33.4576,35.3548,32.85,33.6074,42.698,43.7179,54.6377,50.5968
"SFT2D2",433.929,425.5385,412.6719,878.8333,941.4149,832.5071,396.2057,389.6024,537.8337
"TIPRL",268.052,242.5992,203.2508,234.2465,247.5031,188.0014,169.9232,195.5644,239.909
"DCAF6",266.0032,242.4447,216.6858,342.1062,331.4101,300.5352,142.7045,215.0124,307.9972
"MPZL1",47.2993,47.456,58.3343,69.2827,62.107,76.7134,119.4907,116.9057,86.3512
"RCSD1",704.2551,735.1381,657.1995,448.1419,454.1948,452.6743,391.2521,361.7399,406.4234
"POU2F1",648.304,599.6234,686.3134,279.7205,316.8439,241.7003,195.5859,204.7353,238.1157
"DUSP27",24.0143,29.3348,33.9233,23.5078,31.4671,29.0312,59.9664,45.1285,37.4685
"MAEL",12.759,12.2143,13.6565,12.5159,15.2163,15.1991,16.3891,19.1957,16.7677
"POGK",55.9287,61.504,58.9196,89.1397,86.8809,77.3032,87.3986,92.5358,89.7308
"UQCR11",140.0615,136.8739,138.8684,203.5621,186.3628,177.1326,207.2624,297.2165,221.0645
"GM4847",18.3333,17.5567,16.1531,17.0907,17.5386,19.3867,31.1142,17.8233,18.5974
"FMO9",31.6505,29.5752,34.4332,33.4914,28.3334,37.49,44.1565,51.5555,37.7236
"UCK2",78.2539,83.8734,69.5741,186.1367,200.6896,171.0182,212.7028,277.8437,300.2377
"MGST3",50.7055,71.4423,74.3386,61.563,65.4121,66.7979,106.649,90.4109,97.6848
"LRRC52",35.3717,39.9311,46.5917,47.9382,51.8065,55.2382,73.1004,48.5621,47.6632
"PBX1",68.2299,78.7482,80.2206,50.3359,42.2832,50.0512,55.1716,55.1924,57.8617
"NUF2",31.409,23.4918,31.0313,29.2576,32.8781,37.7499,36.4811,49.9638,32.6219
"RGS4",23.9097,26.6823,29.8012,25.2302,23.2462,26.0363,35.434,39.5245,34.7526
"HSD17B7",178.6691,151.0466,162.7389,123.7977,106.53,108.5758,105.9009,121.0939,96.0527
"DDR2",42.3146,44.9977,47.6076,38.6429,41.8801,55.9518,47.0537,57.2003,42.9522
"UAP1",295.6164,319.0208,282.1003,212.5352,225.6965,162.6553,219.5199,182.4109,176.0932
"UHMK1",1042.3309,1174.5025,1073.7223,1045.1445,1095.1084,1167.7124,625.2904,671.4962,767.8042
"ATF6",653.1462,585.1506,638.529,133.6624,128.9101,110.3308,81.6248,100.8292,67.4795
"FCRLB",77.5588,78.4868,98.406,79.2469,78.2704,106.24,122.0111,108.1023,93.1368
"FCRLA",1259.7216,1136.4009,905.5431,37.9699,40.4974,46.9366,68.0978,52.5622,48.2485
"UQCRB",768.317,595.5578,529.2529,294.6189,315.0312,221.4371,83.6593,131.7029,152.7907
"FCGR2B",673.901,717.9865,576.3499,41.0541,34.437,44.1887,80.9518,75.8965,50.7538
"FCGR3",59.8122,59.2176,58.3101,61.5125,59.592,66.6831,50.8067,62.9914,56.4474
"SDHC",397.0985,335.3779,404.5567,487.9317,435.9145,339.3368,478.501,579.25,507.1863
"PCP4L1",38.5458,40.4596,36.759,50.9438,38.526,53.3475,62.2031,53.8934,60.7112
"TOMM40L",142.2905,137.2299,137.7233,216.3907,213.6281,174.2316,166.0742,165.9242,151.9757
"FCER1G",44.3364,59.684,58.0358,39.4373,43.4926,55.0334,52.6626,54.072,53.7141
"NDUFS2",322.8539,358.6849,281.1445,552.0437,482.015,457.2229,373.0362,419.3698,351.3663
"PPOX",241.9722,267.2625,224.536,313.1147,317.7479,275.2191,162.9504,144.9657,168.0427
"USP21",614.4985,576.396,596.5057,555.4362,555.8171,546.6924,607.1948,648.833,524.4659
"UFC1",237.0484,158.2893,177.6375,241.3602,234.378,139.4861,190.4592,198.1853,153.9351
"RPL27",1227.1322,1113.7297,977.8477,1535.0787,1575.3057,2049.7363,798.0462,1048.8015,1224.4121
"NIT1",335.4623,296.9596,275.9051,333.5739,395.5855,348.5652,220.4892,247.7337,284.9622
"KLHDC9",50.3053,51.1773,44.5423,46.5406,47.734,49.3128,56.6427,61.7076,49.9681
"B930036N10RIK",271.1207,151.2297,76.2213,197.481,119.7382,100.965,47.6036,46.5733,64.2957
"ITLNB",20.7008,19.2722,20.5046,15.9689,14.9739,18.3536,22.2536,15.2829,31.1642
"LY9",1505.38,1481.3323,1383.6938,1319.3905,1268.5802,1119.0216,897.2755,1192.9374,1401.7158
"SLAMF7",450.9871,441.272,386.4432,52.662,51.3701,46.6949,60.8859,38.088,52.3614
"VANGL2",61.1992,59.5798,67.967,60.987,66.9275,72.6957,116.1483,85.7097,76.4541
"NHLH1",26.5768,31.2152,30.3363,30.1988,25.3144,33.0305,34.317,40.8254,32.3585
"NCSTN",716.9322,689.2924,703.6515,623.34,590.9964,589.0529,544.726,638.0282,765.2029
"TIMM23",527.6083,471.1473,395.2259,708.708,788.4342,590.0474,382.0818,495.9609,479.3358
"PEA15A",171.7381,149.2571,169.8612,459.5227,544.1538,454.9518,364.2943,384.7474,453.0224
"CASQ1",37.6254,32.9775,42.6935,36.3051,34.7541,48.2441,43.4771,47.831,41.04
"ATP1A4",30.3146,34.1923,33.7057,31.4045,32.6237,40.0809,45.1272,44.136,40.0299
"ATP1A2",58.0955,75.7787,74.4241,67.2796,65.1458,77.2404,103.174,97.178,75.5509
"KCNJ9",51.2504,51.9164,53.0489,57.3599,46.2407,69.5239,61.5567,48.5237,91.7193
"SLAMF8",26.3808,32.1045,33.4457,28.4319,32.1182,35.5933,42.9073,46.819,44.7869
"FCRL6",30.9426,35.8849,37.7633,29.4985,27.9232,35.1676,37.42,35.8836,34.8266
"DUSP23",72.2224,87.0916,95.6027,91.2043,97.5597,112.8313,173.6265,109.003,125.2495
"APCS",12.3331,13.7106,16.567,12.3457,13.9804,16.0863,15.9617,21.8923,17.2336
"OLFR1408",14.6988,14.9453,20.0838,18.1775,18.1277,20.8939,27.6483,21.8037,14.9028
"OLFR1406",16.7272,19.1804,19.3169,13.6118,19.7513,19.5968,28.5216,20.179,22.9416
"FCER1A",10.2709,11.5226,11.2163,10.5049,13.2168,11.278,16.2486,13.5646,10.2473
"ACKR1",24.3841,28.1223,27.5814,26.0508,26.1947,26.813,29.8678,37.3288,25.1002
"CADM3",56.2481,54.5087,63.2866,56.3044,53.2554,58.0803,103.2214,104.3374,66.8779
"BC094916",644.6361,573.7013,476.5414,309.0487,422.4523,289.8317,130.0491,163.2271,419.5985
"PYDC4",355.8714,299.216,293.9946,441.7705,438.5223,445.8655,176.9486,231.47,363.6832
"AI607873",24.3014,29.5866,24.9867,26.1774,21.6065,32.3676,33.3344,35.0302,27.6892
"MNDA",23.8382,25.5833,20.6732,22.3906,23.1443,18.0735,18.8313,20.4422,22.2477
"IFI203",2218.6247,1964.823,1819.1083,1044.739,1178.3721,1367.4918,326.7301,414.9716,817.6895
"IFI202B",10.6844,11.3128,11.7065,10.6044,12.8855,11.4655,16.6151,17.0856,14.2173
"IFI205",10.3382,8.4138,12.9222,11.0547,9.116,10.2055,12.083,7.8792,17.1498
"OLFR231",36.2527,43.1778,44.8998,38.6871,33.2798,39.8302,39.7906,29.8846,40.7704
"OLFR419",47.0591,40.819,46.7419,44.6595,38.3134,50.2548,42.5868,40.5468,41.6058
"GREM2",45.3252,66.7085,62.0949,60.0887,56.4174,78.972,94.9253,80.8507,85.0324
"RGS7",10.5394,11.233,11.3978,12.0992,12.8467,12.0997,14.6067,15.8039,14.0784
"FH1",646.8425,656.6462,587.2283,278.7252,290.692,263.9355,125.1481,201.1152,213.8307
"OPN3",160.8519,178.2256,170.8951,66.2617,57.424,59.7692,81.7946,65.3307,59.431
"CHML",171.2657,169.6985,178.7582,66.094,82.7454,76.5099,68.5104,52.0467,59.9646
"PLD5",27.586,31.8166,30.0926,29.223,34.5482,40.1056,31.6826,45.0585,38.5083
"RBM8A2",6.5362,5.9571,6.4947,7.8876,6.958,6.9616,11.893,7.2304,6.1661
"CEP170",445.5903,436.9944,446.4842,154.9866,156.625,159.0679,116.5551,80.2749,115.9529
"MIR350",34.3234,30.8181,25.7615,12.5104,13.2374,12.3988,23.1802,15.8911,21.4581
"AKT3",1259.859,1305.4231,1309.7804,469.7665,489.3002,456.4797,188.7154,235.6105,332.9476
"ADSS",455.2355,438.0104,408.5036,684.1763,575.4161,626.5726,320.077,371.2854,458.431
"4930527J03RIK",202.9438,259.7656,283.5556,327.5949,309.8178,398.5744,535.447,440.449,437.6243
"HNRNPU",3294.2531,3185.9447,3377.1109,2867.4295,2923.259,2777.7537,1756.4911,2044.944,2405.973
"SMYD3",277.3956,249.8918,253.53,332.544,322.7293,247.1244,306.2184,295.1663,303.5627
"TFB2M",283.0381,261.9925,239.492,230.0125,235.1091,191.5487,81.7753,120.2366,112.5924
"AHCTF1",1433.6039,1285.9076,1307.9297,894.9925,983.1924,966.9218,458.8215,580.4716,749.612
"COQ8A",313.3081,334.0302,320.7879,130.7994,136.1585,128.308,249.055,212.6981,197.7022
"PSEN2",455.5973,470.7236,432.8378,554.9077,535.217,452.9595,156.0132,200.705,212.6804
"GM5069",98.0717,110.4762,120.7338,101.2544,125.6756,160.171,144.9891,120.6599,86.5542
"STUM",57.7754,59.4866,58.3986,39.7603,40.5202,47.5899,53.1253,55.6494,57.174
"MIXL1",43.0622,53.2328,50.8712,62.6172,44.7908,60.1042,80.6992,61.1682,51.3234
"GM2099",2002.0222,1953.7481,1693.5287,1045.3296,959.8733,857.4983,574.4318,830.2796,835.4626
"EPHX1",1078.3706,983.4407,890.4068,941.283,911.8291,1150.8064,586.9415,594.0189,637.4573
"NVL",526.1014,493.3267,466.9251,430.6172,468.2917,415.5278,175.6232,224.0245,314.6832
"WDR26",1440.2262,1343.7818,1396.6242,1009.0438,1196.564,901.9884,605.0812,789.5201,986.0341
"INO80",1661.5014,1505.9503,1408.0754,1662.3769,1599.837,1509.6132,803.2626,1085.0155,1299.8407
"CCDC121",100.2308,100.3315,122.6233,81.4258,76.8103,104.0344,117.5707,119.0554,99.5457
"LBR",2254.1602,2172.896,2277.1163,2663.1301,2691.498,3062.9146,1438.7684,1923.2891,2226.7218
"GM5533",62.8037,57.3606,52.1749,34.129,31.1209,35.3679,41.4766,45.8037,37.1617
"ENAH",30.6204,33.6818,30.9417,31.4866,27.8873,36.6813,51.5425,36.1239,44.6282
"VMN1R1",22.5943,21.6297,23.9969,19.2247,20.7973,26.2417,42.3157,25.8657,23.4189
"DEGS1",532.7581,476.9807,448.1976,541.2261,528.3112,470.249,531.8967,582.5316,529.2008
"FBXO28",329.2318,276.5285,284.2251,403.5807,449.773,299.5985,251.5528,361.492,395.7466
"GM10517",53.7134,61.829,57.3321,70.8581,70.6354,72.6319,116.1304,102.7468,83.0441
"CAPN2",106.594,104.3928,100.5011,358.1026,357.0113,336.6461,134.8466,183.359,222.6019
"CCDC185",68.8718,71.9658,69.9602,72.1607,72.5042,80.3855,100.9973,108.0995,84.0912
"1700056E22RIK",102.0633,76.0477,72.7463,90.0576,117.047,128.6942,87.1862,140.1619,95.1147
"HLX",96.0573,79.4547,88.681,55.7829,57.2227,70.6849,86.0253,86.3452,68.8455
"MARC1",52.8316,63.5147,80.0947,59.4469,60.0358,75.3043,81.6848,64.9674,86.7986
"MARC2",408.4458,426.0603,382.3552,385.2676,359.4722,297.5676,275.9053,448.1644,320.6556
"C130074G19RIK",66.375,70.681,88.3517,72.5827,66.7448,96.7711,98.0237,77.9481,81.6518
"MARK1",35.6726,39.5533,38.6749,38.3634,37.6529,45.217,64.1606,58.8497,49.3321
"IARS2",359.4509,359.9928,333.3969,362.4,340.2488,290.1742,267.4852,307.0706,313.8561
"9630028B13RIK",40.8122,50.1045,45.4072,40.6467,31.7998,49.1613,71.3925,40.4972,48.6211
"LYPLAL1",54.5911,54.5645,62.0122,55.1365,53.7297,51.7609,65.9172,54.9467,79.3766
"TGFB2",42.7184,47.896,46.5008,47.3679,51.1147,46.0731,64.657,45.7509,66.1178
"RRP15",181.9071,167.219,150.9661,209.3496,188.8013,171.6361,143.574,187.6214,239.2986
"SPATA17",16.634,18.5909,18.7975,19.4789,19.3648,21.5612,37.8112,21.7565,21.4229
"KCTD3",240.7247,219.331,246.3899,118.9647,137.0466,127.4342,128.4964,98.0946,130.8966
"KCNK2",42.7655,43.8916,59.0558,50.7829,55.5434,67.7919,104.0998,95.6641,67.8581
"GM3837",287.9185,309.3062,265.15,238.3239,210.9194,184.056,221.5676,216.9973,248.3171
"CENPF",26.719,31.1118,29.0187,30.1872,31.1287,38.3784,57.2888,61.82,48.2571
"SMYD2",42.5586,57.6677,56.2299,131.6084,102.4242,125.751,73.1497,155.2487,112.5379
"PROX1",26.9394,26.5533,33.2063,32.5093,29.8506,30.4989,54.3188,46.0365,34.4582
"RPS6KC1",129.2644,125.5449,120.6323,123.8146,115.0993,117.6138,142.1151,132.9807,151.9154
"VASH2",51.7456,52.0175,48.7722,35.0307,49.8006,56.3498,65.9721,93.1321,63.2834
"MFSD7B",229.4921,236.2405,198.4575,403.3215,379.7979,344.6384,215.3737,197.0905,248.6118
